productId,Title,userId,Helpfulness,sentiment,Time,text,label,Cat2,Cat3
B0009XQWDM,Canidae Dry Dog Food for All Life Stages,A1GEMT7FSFKPDD,20/21,1,1148342400,"Canidae Dry Dog Food for All Life Stages. We've had dogs and cats for years and always fed them Science Diet or Iams. Our newest dog was an itcher and after research, I decided to try a new dog food. I settled on Canidae for the same reason as the other reviewers; top notch ingredients at a reasonable price.She loves it. I alternate dry with dry/wet every other day. And, best of all, no more itching or hot spots. Vet believes that she was allergic to corn products in Iams; a common allergy for dogs.And the added benefits are about the poop; less poop to pick up, poop is solid, not runny, and like the other reviewer said, the poop is way less smelly.",3,cats,food
B0007YEHSU,Worlds Freshest Spray Millet 5 Pound Box Nemeth Farms the Original,ALT63JU57TPEU,23/23,1,1148428800,"Worlds Freshest Spray Millet 5 Pound Box Nemeth Farms the Original. I would definitely recommend this product to anybody that buys Wal-Mart, KMart, or Petco millet in the bag...one spray of this millet is the size of a large bag you buy in the store! I will never buy the bagged millet again. Not to mention these guys have incredibly fast shipping!",3,birds,food
B0002C9DFY,Maui Blue - ADJUSTABLE CAT SAFETY COLLAR - BREAKAWAY,A1IWGIHPVQ7LG9,5/5,1,1148774400,"Maui Blue - ADJUSTABLE CAT SAFETY COLLAR - BREAKAWAY. I bought three of these collars for my cats because we're moving and I want them to have IDs.In the past, I've tried the wider collars with the safety snap. When I put those on, the cats would wiggle and squirm trying to get the collar off and with the safety snap they eventually unlatched them. Plus, the width of other collars tends to mat the hair around their necks.This collar, so far, is far superior. Two of my cats were hesitant about having something go over their head, but once the Safety Collar was on, they haven't thought twice about it. They haven't tried to get them off or scratched at them, it doesn't seem to bother them at all and since these collars are so thin, the fur on their necks aren't suffering.The sliding motion of the collar is easy to move back and forth yet secure enough to stay in place with regular use. The colors are very vibrant. I got Mango Orange, Maui Blue, and Tulip Red but unfortunately, since my cats have long hair the color gets lost in their fur. But that doesn't take anything away from how much I love these collars.If your not sure, these are inexpensive enough to give a try! If you need to put a collar on your cat, I think these are one of the best options available!",3,cats,collars
B00061MRWW,Probiocin Oral Gel 15gm syringe,unknown,1/2,1,1148947200,"Probiocin Oral Gel 15gm syringe. I'm not actually under 13, but I don't have a log-in so I did the kids review.Due to an incident with some Country Crock margarine (which is definitely not a regular staple in his diet), my dog had awful liquid diarrhea for three days. I took him to the vet where they prescribed probiocin to regulate his digestive system and aside from a few liquid stools immediately after the vet visit he was back to normal almost instantly.I would recommend using this before seeing a vet only if you KNOW FOR SURE your dog's diarrhea was caused by a change in diet. If it has come on suddenly and mysteriously you should see a vet because the cause could be more serious. Otherwise using this product could save you a costly vet bill for a normal case of the runs.",3,dogs,health supplies
B00065ELCM,"Three Dog Bakery Vanilla Woofer Cookies, Baked Dog Treats, 14-Ounce",A1KRHCYMFYE8ZQ,3/3,1,1149292800,"Three Dog Bakery Vanilla Woofer Cookies, Baked Dog Treats, 14-Ounce. I stumbled on Three Dog Bakery's Vanilla Woofers at Target about five years ago, and have been buying them ever since. For some reason, Target stopped carrying them, but I still order online because my Dog LOVES these things...Especially the vanilla and peanut woofers. I have yet to try them all, but they are always fresh and last quite a while. I was not disappointed and you will not be either. I also love that they support the Gracie Foundation!",3,dogs,treats
B000633P4Y,Doggie Dooley Pet Waste Disposal System - Galvanized Steel,A181AHI2YP2VNY,8/9,1,1149379200,"Doggie Dooley Pet Waste Disposal System - Galvanized Steel. This is an excellent system for controlling pet waste. I guess the other dissenters wanted their dogs waste to just magically ""dissappear."" This is not the case. This system is basically a septic tank. I takes a brief time for the enyzmes to work. You WILL have some smell (far less smell than leaving animal waste all over the yard) and, unfortunately, some flies (Again, the flies concentarte in one place - versus all over your yard.) You DO have to dig a hole - the bigger the better (boo-hoo to the other customer that complained) It works. Period. If you are in a zone where the temperature freezes alot - probably NOT a good idea. Great for multiple dogs.",3,dogs,litter housebreaking
B00074L4IQ,Premier Gentle Leader Head Dog Collar,A33UZLN9QVZXC,6/7,1,1150675200,"Premier Gentle Leader Head Dog Collar. When I purchased the Gentle Leader headcollar, it completed my collection of every type of collar available to train loose leash dog walking. I have a 13 month old Standard Poodle who has attended training classes as well as 3 weeks of private board and train - it's important to know I have worked diligently with all assignments but to no avail. In my situation, the Gentle Leader works!!! I watched the dvd noting the importance of proper fitting as well as treat enticements. With an uneventful adjustment period, by day 2 we walked 2 miles at the park with complete leash slack. My dog was able to drink water as usual from the dog fountain. We both arrived home happy and tension free!",3,dogs,collars
B0002DK2DU,"Omega Paw Self-Cleaning Litter Box, Green and Beige",A902K4IOFNBEP,5/5,1,1151193600,"Omega Paw Self-Cleaning Litter Box, Green and Beige. It does what is says it does. It screens the clumps out and deposits them in a pullout drawer. No fuss, no muss. No smell. And no batteries/power or motors or special plastic containers like the other self-cleaning types. It was easy to assemble. The large size IS large, so plan the location accordingly. Yay! I'm glad I read the reviews before I bought this. They were right.",3,cats,litter housebreaking
B00028J0BK,"Precision Pet SnooZZy Sleeper Mat, Black",A3QI9TKRQUJHMY,2/2,1,1151193600,"Precision Pet SnooZZy Sleeper Mat, Black. First let me say its NOT a bed but a nice furry pad for your pet to play on. I have an 1 1/2 yr old shepherd and a 3mo old Australian cattle dog who both love playing and napping on it. I actually brought another one for my vacation home. So easy to clean I just put it in the washer and dryer it comes out great! No complaints here!",3,dogs,beds furniture
B000FBVQB6,Hyper Products Doggie Driver,A3FEB2DFQ3Y83C,6/8,1,1151280000,Hyper Products Doggie Driver. This is a great product if you like the challenge of hitting a drive straight and love to play with your dog in the park. After 15 swings I dialed it in! I love it and I think my real golf swing is better for it!Awesome - Go Doggie Driver!,3,dogs,training behavior aids
B000084F2Q,Aspen pet Cool Flow Pet Fountain,A1QIOL0BVDSDR0,2/3,1,1151625600,"Aspen pet Cool Flow Pet Fountain. REALLY LIKE THE PRODUCT, QUIET, EASY TO SET UP, MY CAT LIKED IT IMMEDIATELY, AND NOT TOO FIDDLY TO CLEAN OCCASIONALLY. ALSO PRETTY STURDY.",3,cats,feeding watering supplies
B00065Z4EQ,"Pet Gear Home 'N Go Deluxe Soft-Sided Pet Crate, Small, Red Poppy",A1CA3PCF7SMO7D,8/8,1,1151712000,"Pet Gear Home 'N Go Deluxe Soft-Sided Pet Crate, Small, Red Poppy. In the past I have used the old stand by wire crates for my dogs. I recently got a new puppy (a Maltipoo) who is smaller than the dogs I have had in the past, so I was looking for a smaller wire crate, when I found this. I love it! This crate is easy to take up and down. When visiting relatives, it is very easy to pack up and take with us. With soft sides, I frequently find the puppy leaning against the sides as he is sleeping. The ""walls"" on top and around the sides and front make it really easy to see what is going on inside the crate. I bought the small, which gives him plenty of room to move around. At night I have him sleeping in a small airline crate. He is getting too big for that, so I am thinking of getting the extra small for night time use.",3,dogs,houses
B0009X63LI,Premier Gentle Leader Head Dog Collar,A2EQFXVRU2MGYE,10/10,1,1151798400,"Premier Gentle Leader Head Dog Collar. After trying a number of collars for my two medium sized dogs (one basenji mix and one cattledog mix), I was about to give up walking them when I found the gentle leader's collar. Walking two dogs that weigh almost 40 - 50 lbs each was quite the ordeal when they decided (as they often did) to go in different directions. I've notice a few negative reviews around the fit, etc. I watched the dvd prior to trying it and didn't seem to have any difficulting finding a good fit for my dogs. Each were trained separately on the collars and the difference between walking them now is like night and day. We now take them regularly to parks and have even gone on several vacations. Walking with the collars on is easy, and the dogs can easily open their mouths and drink, bark, or take treats. Again, I'm only speaking from my own experience, but the dogs are very eager to put on the collars anytime we go out now... and what used to be an ordeal is now a pleasure. Just my two cents. Thanks.",3,dogs,collars
B0002WPTZC,Merial Frontline Top Spot Flea and Tick Control for Cats and Kittens,A2UJ3VOGH8WWQ9,5/6,1,1151971200,"Merial Frontline Top Spot Flea and Tick Control for Cats and Kittens. I have two cats, one short haired kitten and one long haired adult. Within a day of applying Frontline Top Spot, they both were shed of their flea infestations, and have been flea-free since. Don't bother wasting time and money on other, less effective, cheap products; it'll save you in the long run to just buy Frontline up front.",3,cats,health supplies
B0002J1F76,Merial Frontline Plus Flea and Tick Control for Cats and Kittens,A36N62I47U9IIH,1/1,1,1152316800,"Merial Frontline Plus Flea and Tick Control for Cats and Kittens. This product actually works for more than 5 days! I used to use Advantage, but decided to try Frontline instead. Advantage will kill the fleas that are on your dog or cat now. But it doesn't keep them flea free for 30 days like it claims it does. I tried it three times on my cats. After about 5 days, they were back to their usual biting and scratching, and I was back to picking fleas off of them. I finally tried Frontline for the first time, and it's been about 3 weeks and I have't seen a single flea on any of them (I have 7 cats). I haven't been bitten once since I put the Frontline on them. Dont' waste your money on Advantage, buy Frontline.",3,cats,health supplies
B0002ARFPG,Lafeber El Paso Parrot Nutriberries 10 oz,AAX93Q9R53J1Q,1/1,1,1152489600,Lafeber El Paso Parrot Nutriberries 10 oz. Excellent as is the entire Lafeber line in my opinion.,3,birds,food
B0002Y1SQE,Kitty Cat Premium Cat Pan Liners - 10 count,AAVNE3XHZ4DSF,1/1,1,1152921600,"Kitty Cat Premium Cat Pan Liners - 10 count. I am rather disappointed that Wal-mart no longer stocks this product. I thought they worked great. Oh well, back to e-searching!",3,cats,litter housebreaking
B0006GD9FG,Bamboo Dog Undercoat and Dematting Rakes (Colors Vary),A2ZU7AQMFX03YZ,7/7,1,1153353600,"Bamboo Dog Undercoat and Dematting Rakes (Colors Vary). Until we bought this tool, we never had an effective comb that would remove our dogs undercoat. It has helped to reduce the amount of dog hair we clean up, especially in the spring when out dog begins to shed.",3,dogs,grooming
B000HHM5QS,"Comfort Zone with Feliway for Cats Diffuser Refill, 48 Milliliters",ADVSW4W1HHYF7,10/10,1,1153353600,"Comfort Zone with Feliway for Cats Diffuser Refill, 48 Milliliters. Clem is a mild mannered (let's say wimpy) 3 yr. old neutered male cat, one of five of my rescued kitties. But it was he who was spraying, in the worst of places, mostly on my kitchen counters, stove top, appliances, etc. I had only caught him marking once, but I knew he was the guilty one. He is such a sweet loving boy otherwise, gets along fine with the others, but I was at my wit's end, having gone through gallons of Natures' Miracle and still finding urine.Nine days ago, I saw a Feliway plug-in on sale at the feed store. I'd heard about it on animal shows, so decided to give it a try. So far so good! I haven't found any urine outside of the litter box. As for Clem's behavior, he seems LESS wimpy, and more assertive. He even chased off a grey fox the other day! Maybe he was just really neurotic and insecure before, having been through several homes, and rescued from the pound at the last minute. My other cats are all fine also. One female used to pick on another very shy female, but I haven't noticed any of that either the past week. I'm definitely going to buy refills. Hope it keeps working so well! If only we humans had such an easy solution for our behavior problems!",3,cats,health supplies
B000255NCI,API Freshwater Master Test Kit,A1SMI2BRNSV36D,0/9,1,1153353600,API Freshwater Master Test Kit. Haven't used it yet but it came on time and it looks pretty good with directions.,3,fish aquatic pets,test kits
B0002ARSR6,Chilly Bone,A2H6EAPN3BVUNY,4/4,1,1153699200,"Chilly Bone. We bought one of these when our corgi Faye was teething. She was chewing on everything, the couch, dvd boxes, the windowsills! She took to the Chilly Bone immediately. You could tell by watching her how much it soothed her poor gums. We actually bought two, and kept one in the freezer at all times.She is now three, and we still will pull one out occasionally, when she is bored.",3,dogs,toys
B0002ZFODQ,Engraved Pet ID Tag Order Form - Mail In For Engraving - No Additional Cost,A2JS17O8XB2AWT,49/49,1,1154304000,"Engraved Pet ID Tag Order Form - Mail In For Engraving - No Additional Cost. We got the large round metal tags for our two dogs. The engraving is very easy to read and deeply embedded in the metal. The last time we got tags, (another brand) the engraving wasn't very deep; and wore off quickly. This will not be a problem with these!Our major concern was having enough information on the tags to help someone find us if the dogs got lost. I had to call KV Vet Supply to ask this question - there are up to five lines with 20 characters per line - plenty of space for all our information. You are sent a post card which you fill out and send in. The tags are then sent to you; they came promptly.My only knock is the lack of product information listed about the tags (as I searched the net for other tags, this was a chronic problem).",3,cats,collars
B0001ZWZ8O,"PetSafe Wireless Pet Containment System, PIF-300",AUQ20BNAYY3TZ,33/33,1,1155254400,"PetSafe Wireless Pet Containment System, PIF-300. We tried the ""wired"" invisible fence at our previous home, but the dog discovered that if she ran fast enough, she could escape. Amazingly, this product works for her. It was much, much easier and less expensive to install, and she learned very quickly that she could not leave the yard. This product also eliminates problems that the ""wired"" invisible fence can have when erosion or children or animals digging expose the wires.",3,dogs,training behavior aids
B00063446M,Drinkwell Original Pet Fountain,A9L6GHJC42RRC,4/5,1,1155772800,"Drinkwell Original Pet Fountain. Just bought this fountain for my cats. They LOVE it. I LOVE it because I bought the extra reservoir attachment. No more constant filling up a water bowl. I had a different electronic fountain that did not include an added capacity reservoir and along with having to fill it often, it was a little annoying to clean. This one's a breeze. A little noisy at first, but worth it. You become immune to the sound of running water after a while.",3,cats,feeding watering supplies
B000301ZHE,Spray Commander,A2HN7P2J11WK8K,11/11,1,1156032000,"Spray Commander. This is the second spray commander I have purchased. The first one worked wonderfully but unfortunately my dog got into the pool with it on and ruined it. Because it was so effective I decided to purchase another one.I adopted my dog when he was a year old. He had some bad habits which resulted in unnecessary annoying barking or not listening to me when I would call him. If the neighbor's dog came up the the fence, he would go crazy barking and growling at him and the only way I could make him stop was to go over and physically pull him away. Also I could not let him roam freely in our unfenced yard at our vacation home because he would not respect boundaries.I purchased this collar to hopefully remedy these issues. It worked wonders. After only a few times of being sprayed when he was doing something bad (such as walking away from me when I called him, acting like a fool at the fence when the neighbor's dog was there, or getting into something he shouldn't) his behavior improved dramatically. I now trust him completely off leash no matter where we are. He responds much better to my commands and while he still barks, it is much easier to control, and is at more 'appropriate' times. He absolutely HATES the spray, even though it doesn't hurt him, therefore it creates a sufficient distraction which in turn forces him to pay attention to me.I would recommend this to anyone as an effective training tool for correcting undesirable behaviors. My only suggestion would be for it to be waterproof!",3,dogs,training behavior aids
B0002DHXGO,Midwest Quiet Time Pet Bed,A2AAP9MC8UC5WE,11/13,1,1156550400,Midwest Quiet Time Pet Bed. This is a nice crate bed for your money. They ship fast I had mine in just a couple of days,3,dogs,beds furniture
B0002DJXJE,JW Pet Good Cuz Rubber Dog Toy,ANFD82GSNW48,2/2,1,1158105600,"JW Pet Good Cuz Rubber Dog Toy. My dogs love their Cuz! We have the bad cuz with the horns. Its a little loud, but my 3 dogs wrestle over it for hours! I'm currently looking for the limited edition Halloween version. Look for the Mummy Cuz and Franken Cuz during the Halloween season!",3,dogs,toys
B000FSFNUE,FURminator deShedding Tool,A3T15OX8M2P93O,19/20,1,1158192000,"FURminator deShedding Tool. I've been using the ""furminator"" for at least a year now. I have 2 shelties and they shed really bad! I have tried almost every other brush out there, and the ""furminator"" wins hands down. When I'm done grooming, I have enough hair there for 2 more dogs!!! The best part about it is that the dogs love getting brushed now. I also have a long haired cat that never let me brush her before, she now even lets me brush her tummy. All 3 do not run away when the ""furminator"" comes out. It's the best grooming tool out there without a doubt!",3,cats,grooming
B0002YFRBQ,MagicCoat Love Glove,A21WC3TSMN2ZDH,2/2,1,1158451200,MagicCoat Love Glove. We picked one of these up at a pet store earlier today. We've had to clean it off 3x after petting our two cats with it... and we already brush them daily. They seem to enjoy it so we're getting 2 more to space out through the house.,3,cats,grooming
B0002XKIV6,SprayShield Animal Deterrent Spray with Belt Clip,A16SPGA83A4J8H,66/74,1,1158537600,"SprayShield Animal Deterrent Spray with Belt Clip. I just stopped a medium intensity dog-on-dog attack at the dog park with a can of Direct Stop. I hit the re-advancing dog twice (Austrailian Shepard who had just been thrown 10 feet from the other dog). Both times he ran away once sprayed. I had a can of powerful pepper spray in my other pocket but it wasn't needed. If I had sprayed the pepper spray it would have hammered 8 fellow dog park patrons and their dogs...not a good thing to do if you want to maintain good relations with your fellow dog owners at the park. Immediately afterwards two dog owners came up to me to ask what it was, and both put an order in with me for two cans each (I am a personal security trainer and reseller of related weapons).As a side note, Pepper Spray is very effective against highly aggressive dog breeds such as Pit-bulls. I had the unfortunate need to spray a Pit-bull attacking my cattle-dog a few months ago. The Pit immediately stopped it's attack and ran around the entire school yard rubbing it's face in the grass. I'd suggest dog owners who walk their dog's frequently, especially urban dwellers, to carry a can of each with them. Of course, the Pepper Spray does double duty as a great personal protection weapon against two legged animals as well! I highly suggest the Fox Labs ""Five Point Three"" formula (Cone spray), which is the hottest chemical weapon spray on the market (I personally self-test all chemical weapons before I recommend them, and Fox Labs is by far the most disabling I've ever hit myself with over the last 20 years!)Be Safe out there!",3,dogs,training behavior aids
B00025YW9S,Chomp Pit'r Pat Liver Flavor Tasty Treats for Cats,A12U3IIQO02LMI,1/2,1,1158796800,"Chomp Pit'r Pat Liver Flavor Tasty Treats for Cats. I have the most finicky cats in the world, but when it comes to Pit'r Pat Breath Fresheners, they act like they're starved to death. My 2 cats will do anything for them. The local stores here don't carry them anymore. I don't know why not, because when they used to carry them, I'd buy all of them as soon as I saw them. I also had a conversation with a complete stranger who saw me buying them. She said that her cat is also crazy about them.",3,cats,treats
B000634A6Q,Bil Jac Gooberlicious Dog Treat 10 oz,A4FTMPYYN5KCK,4/4,1,1159574400,Bil Jac Gooberlicious Dog Treat 10 oz. I picked these up one day at PETCO and was amazed. My two dogs went NUTS over them. If they even hear the bag they come running. Whoever came up with this recipe knows what dogs like! One of my dogs is older and can't chew as well and the softness is particularly great for him.,3,dogs,treats
B00061MPGK,Pet Coat Rebuilder - Mega-Tek 16 oz - Repairs Damaged Coat and Paw Pads and Accelerates Hair growth on Bare Spots,A1L9X0UMD5HVXY,11/12,1,1160524800,"Pet Coat Rebuilder - Mega-Tek 16 oz - Repairs Damaged Coat and Paw Pads and Accelerates Hair growth on Bare Spots. Mega-Tek conditioner is very dense and it only takes a tiny bit to condition and entire dog. Problem spots (where you want more hair growth) should get an extra dose, but I usually dilute this conditioner in warm water as a drench and do not rinse it out. Great value for the money. And the dogs smell good enough to eat (if you like coconut). Not overly perfumy, but definitely makes them NOT smell like a typical ""wet dog""...!I use this product in conjunction with Micro-Tek shampoo - and all of my dogs have a good result from this shampoo/conditioner combination. The Eqyss products work on my oily coats, soft coats, sensitive coats, and ones with pyodermas, contact allergies and many other ""issues"" equally and give them all a beautiful soft coat free of tangles and free of hot spots or dry skin.Mega-Tek comes in 16oz and a smaller size perfect for trying out. When diluted as described above, my 16oz bottle did approximately 60 baths for a 15lb dog... Less if you have trouble spots... But still quite the value!",3,cats,grooming
B0002DK2DU,"Omega Paw Self-Cleaning Litter Box, Green and Beige",A3HDRY79E8YYHR,6/6,1,1160611200,"Omega Paw Self-Cleaning Litter Box, Green and Beige. Having never owned an indoor cat before, I found the only thing I disliked about cat ownership was the litterbox--scooping a foul litterbox, sweeping loose litter off the floor, litter dust all over everything, etc. I didn't have a hundred smackers or more to blow on a self-cleaning litterbox, so when I heard about the Omega-Paw and did some research, I felt I was onto something great. Once I received the litterbox, I found out my feeling was right on.I had read some confusing reviews that suggested rubbing oil on the inside, taping and bolting pieces together, etc., but none of that is really necessary. Really, why make something so wonderfully simple into something complicated? The clips keep it closed well and, unless you have a cat with bowel problems or don't like to clean your box daily, it stays quite clean on the inner sides. I have a large Maine Coon kitten who loves to excavate his litter, and he kicked litter from his old box to Kingdom Come. The Omega Paw contains all the litter and dust quite well, and the regular size is plenty big enough to accomodate him. It's truly easy to use, I just roll it over and back again, give it a little tip, and viola! No more scooping!! YAY!! It even saves on litter, somehow.I really can't say enough nice things about this litterbox. It truly deserves 5 stars. Now, all I need is the mat to keep him from tracking....",3,cats,litter housebreaking
B0002APZXU,"Marineland PC0250SSB H.O.T. Magnum Pro, up to 50-Gallon, 250GPH",AANPPJ196XXM8,5/5,1,1161043200,"Marineland PC0250SSB H.O.T. Magnum Pro, up to 50-Gallon, 250GPH. I love this filter for a medium sized tank. Has carbon, biological, and particle filtering all in one relatively small, and very quiet package.",3,fish aquatic pets,pumps filters
B0002AQURK,"Safari Cat Comb, Wood Handle",A2GABCLWY6VUJ2,5/5,1,1162512000,"Safari Cat Comb, Wood Handle. I have tried a myriad of other cat grooming products, but this one works best. It is the only comb/ grooming aid that gets out all the excess fur and dead skin that can increase instances of hairballs and clumps of fur left on the floor. Both my cat and I feel much better!",3,dogs,grooming
B000688XLY,Catit Fresh and Clear Drinking Fountain for Cats and Dogs,A2CJ2O7W5QKFBU,4/4,1,1162684800,"Catit Fresh and Clear Drinking Fountain for Cats and Dogs. This have been a great purchase. My cats love it and I am always certain that they will have clean water. It stopped my bigger cat from drinking out of the toilet by late afternoon. For house animals, this is a must! It is quiet and easy to put together. Highly recommend!!!",3,dogs,feeding watering supplies
B00063446M,Drinkwell Original Pet Fountain,ARFBT6218KV8J,2/3,1,1162857600,"Drinkwell Original Pet Fountain. My cats absolutely love this fountain. It works great, and takes very little to keep clean. The resovoir is a must though.",3,cats,feeding watering supplies
B00076KPQ6,"Nutramax Denosyl for Dogs Over 25 Lbs., 225mg - 30 Count",AYKG9PJK91VG1,2/2,1,1163030400,"Nutramax Denosyl for Dogs Over 25 Lbs., 225mg - 30 Count. My dog is 86 pounds, and the Vet prescribed this lower dose Denosyl. My dog was expected to die, but she fully recovered. It's thought that prednisone may have induced the failure. It was hard to get her to take the pill without biting it, as if broken then the pill is no good as it dissolves in the stomach where acid destroys it. But she is alive today, so no complaints!",3,dogs,health supplies
B0006GCW72,Bamboo Dog Guillotine Nail Trimmer with Styptic and File (Colors Vary),AYKG9PJK91VG1,9/9,1,1163030400,"Bamboo Dog Guillotine Nail Trimmer with Styptic and File (Colors Vary). The red rubber grip is soft and spongy, and the clipping takes almost no hand strength. Excellent product.",3,dogs,grooming
B0002DHNXC,"KONG Stuff'N Easy Treat, 8-Ounce",A1N2L9A6I686G5,8/8,1,1164240000,"KONG Stuff'N Easy Treat, 8-Ounce. All 3 of our dogs love the various vitamin-enriched ""tasty pastes"" available from Kong. Although they loved to chew on their Kongs before, we found that they really got into it when we inserted some of the paste into the cavity. All of them go ""nuts"" when we put down the ""pasty Kongs"" for them to enjoy - and enjoy them they do!I would highly recommend all of Kong's ""tasty pastes"" - it's easy to use, doesn't seem to make any mess, and is a great extra treat for dogs. Our 3 give it ""2 paws up""!",3,dogs,treats
B0002AR18C,"KONG Puppy Kong Toy, Small, Assorted Pink/Blue",A1N2L9A6I686G5,25/25,1,1164240000,"KONG Puppy Kong Toy, Small, Assorted Pink/Blue. We recently adopted 3 wonderful, adorable pups - 2 of whom are still in their ""chewing stage"". Based on the recommendation of friends, we decided to give the ""Kong"" a try - and it's awesome!""Kongs"" are made to be extremely strong, so they don't fall apart when the little ones chew on them for hours (or even when our big guy decides to have a little chewing action on it himself). We've found that our dogs love them as is, but they REALLY get into it when we insert a treat or some of the ""Kong"" vitamin-enriched tasty paste into the open cavity. They'll spend lots of time and energy attempting to get the treat out (which is unlikely) &/or enjoying the ""tasty paste"".Overall, we found this to be a great toy for our ""little ones"" - it provides them with something that they're allowed to chew & that I as a ""puppy parent"" don't have to worry about falling apart due to long bouts of gnawing. Our dogs give the ""Kong"" a ""2 paws up""!!!",3,dogs,toys
B000FSFNUE,FURminator deShedding Tool,A3QMSFD01PWK1T,0/0,1,1164412800,"FURminator deShedding Tool. It took a little getting used to, but it really does work. You have to brush with the direction of the hair growth, somewhat gently. It takes more time than just a regular brushing. The result is that there is a lot less hair around my house and on my clothes. It's worth the time and cost if these things make a difference to you.",3,cats,grooming
B0002AQKDY,Whiskas Temptations Cat Treats,A2KF8U70R29ETG,5/6,1,1164758400,"Whiskas Temptations Cat Treats. because my cat goes crazy for them, in all their flavors! It's gotten to the point where he will jump high and low to get to the bag and paw at them to try and open it himself! He truly loves them and there are no down sides that we have with many other treats!",3,cats,treats
B0002OST2U,Large Plexidor Pet Door / Dog Door for Doors (Silver),A2I2VFNOOD97JI,9/9,1,1164931200,"Large Plexidor Pet Door / Dog Door for Doors (Silver). Finally, a dog door that keeps in the heat and keeps out the cold. I love it. It is a remarkable improvement over the near-worthless PetSafe door I had previously, which warped, tore, fell apart and was like having an open window all year round. This new door is really expensive compared to other brands, but it is worth every penny. I hired a professional contractor to install it and it took him less than two hours (he removed the back door to install the dog door into it, and then replaced the back door on its hinges.) I wish I had bought this door four years ago back when my German Shepherd was a little fuzzball.UPDATE",3,dogs,doors
B000ELUQQS,ScoopFree Self-Cleaning Litter Box,A2CCK0VGMS547G,3/3,1,1165017600,"ScoopFree Self-Cleaning Litter Box. I'll be short and to the point. This litter box does a wonderful job of taking all of the hassle out of owning a cat. As advertised the litter tray lasts around 22-28 days for my one cat. I was amazed at how well odors where limited and how clean the box smelled even after all that time. I think we could have gone another week on the tray but we changed it anyways just to be on the safe side.My cat had little trouble getting used to the new system and now eagerly watches it scoop her waste away. I would highly recommed this to any cat owner as the actual cost isn't really that much more than traditional litter and its a whole lot less work. I do recommend getting the extra canopy top for the unit and the large econ-o pack of litter trays.Again overall, excellent product that works as advertised. I was scepticle going into it and all the positive reviews swayed my decision. I'm glad I made the purchse.",3,cats,litter housebreaking
B000FBVQB6,Hyper Products Doggie Driver,AOMXFFEXJS40T,3/5,1,1165795200,"Hyper Products Doggie Driver. Still a great product years after. Made well, not cheap. You must be a golfer to use this product. A poor swing and the ball will not come out or will not go very far. Best part is you don't have to touch the slimy tennis ball. My dog still goes after the backswing so we've had some close calls. I still like my Chuck It better but that's just because the ball goes farther.",3,dogs,training behavior aids
B0009YG59C,"KONG Air Kong Q-Tease Dog Toy, Rooster, Small",A1N2L9A6I686G5,0/0,1,1167004800,"KONG Air Kong Q-Tease Dog Toy, Rooster, Small. I purchased the small, medium, and large Air Q-Tease toys for our 3 dogs this Christmas, and they LOVE them!!! It's great because it's both a sqeaky plush toy & a rope/tug toy all in one. Plus, it comes with a squeaky tennis ball that can either be used on its own, or used as a replacement squeaker (by pushing the ball into the plush toy) once the original one has seen its day.We purchased the Medium Duck Q-Tease for our 35lb. dog, as well as for my parents 30lb dog & it's the perfect size for both of them.Overall, I would highly recommend these Air Q-Tease 3-in-1 toys. They seem to be really well made & they've been a big hit with all 3 of our dogs.",3,dogs,toys
B000BTBOB4,Air Kong Squeaker Ball Lrg Single,A1N2L9A6I686G5,12/12,1,1167350400,"Air Kong Squeaker Ball Lrg Single. We got this Large Air Dog Squeaker Tennis Ball for our 80lb dog, since he easily destroys regular tennis balls with the strength of his teeth - and he loves it! He's been playing with it on & off for a few days now, and it's still in great shape - a first for him & tennis balls (smile)!Although this tennis ball was only meant for him, we've found that our 2 smaller dogs have also enjoyed playing with this big ball - even though it's really too big for them - it's really a joy to watch!Overall, I would highly recommend this squeaky tennis ball for all large-breed dogs. It seems to be quite well made & allows them to have a tennis ball that's just right for their size.",3,dogs,toys
B000ELUQQS,ScoopFree Self-Cleaning Litter Box,A2803OKIVABCPK,6/6,1,1167523200,"ScoopFree Self-Cleaning Litter Box. After reading all the reviews of all the different automatic litter boxes, I splurged on this one. I'm very happy with it. I took all the advice about how to get the cats to use it. Left it off at first with regular litter inside so they understood it was a litter box (since the Crystal litter seemed weird for them, - use the Crystals Blend for a transition). I had to break down and buy the HOOD for it. THEN the cats finally understood and used it.It is a drag that you have to replace the whole bottom. I try to get two or three uses out of it by layering the bottom with Baking Soda Litter Powder and refilling with store bought Crystals. That seems to work ok. Since I have to change it weekly due to having 4 cats.I have four cats and I've gone from three litter boxes to just this one. The smell is gone and the Crystal litter doesn't track near as much as the normal scoopable litter.It's expensive but I think it's worth every penny. It changed our life!!",3,cats,litter housebreaking
B00005OMXP,Three Dog Bakery We Pity the Kitties Salmon Cat Treats (1 Ounce),ADJ8BKR7YTED3,2/2,1,1167782400,"Three Dog Bakery We Pity the Kitties Salmon Cat Treats (1 Ounce). Thanx to the owners of Three Dog Bakery for creating this exceptional treat. My cat adores it!!! I've tried the chicken too, which she likes equally as much. This is difinitely a superior product.",3,dogs,treats
