text,label,sentiment_2,score_2,sentiment_3,score_3,sentiment,score_0,sentiment_4,score_4,sentiment_1,score_1,topic_label,score_topic
"Oracle Quarterly Net Income Rises 16 Pct  SAN FRANCISCO (Reuters) - Oracle Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt; on Tuesday  reported a 16 percent rise in quarterly net income as the  world's second largest software company benefited from steady  demand for its flagship database software.",2,2,0.99971753,0,0.65385157,1,0.99838865,2,0.8819516,1,0.99206513,[2],0.9951698
"UPDATE 3-Winnebago earns up on diesel mobile-home demand Recreational vehicle maker Winnebago Industries Inc. (WGO.N: Quote, Profile, Research) reported stronger-than-expected quarterly earnings on Thursday as more people ",2,2,0.99967575,0,0.58407706,1,0.9985933,2,0.84193504,1,0.98335546,[2],0.9951649
"J.C. Penney Third-Quarter Profit Rises  CHICAGO (Reuters) - Department store operator J.C. Penney  Co. Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JCP.N target=/stocks/quickinfo/fullquote""&gt;JCP.N&lt;/A&gt; posted higher third-quarter profit on Tuesday,  helped by stronger sales and fewer markdowns.",2,2,0.99968195,0,0.53409266,1,0.99831665,2,0.8647561,1,0.98630977,[2],0.99516416
"Brewer Helps Push Up Altria Profit Altria Group Inc. (MO.N: Quote, Profile, Research) , on Tuesday posted higher quarterly profit, as higher income from its stake in brewer SABMiller Plc (SAB.",2,2,0.99969006,0,0.6353827,1,0.9982488,2,0.722542,1,0.965028,[2],0.9951599
"Walgreen Qtrly Profit Rises 30.5 Pct  CHICAGO (Reuters) - Walgreen Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WAG.N target=/stocks/quickinfo/fullquote""&gt;WAG.N&lt;/A&gt; on Monday posted a  30.5 percent rise in quarterly profit, boosted by sales of  generic drugs and digital photo processing, sending its shares  to a nearly three-year high.",2,2,0.9997062,0,0.6129242,1,0.9984346,2,0.78317094,1,0.9914118,[2],0.9951599
"General Electric raises dividend, announces plans to buy back &lt;b&gt;...&lt;/b&gt; General Electric Co. raised its quarterly dividend by 10 per cent and launched a plan to buy back up to \$15 billion US in shares over three years, as it projected double-digit percentage earnings growth for 2005.",2,2,0.9996674,0,0.47518468,1,0.99856985,2,0.5471221,1,0.953526,[2],0.99515957
"Pitney Bowes Quarterly Profit Rises  NEW YORK (Reuters) - Office document management company  Pitney Bowes Inc.&lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PBI.N target=/stocks/quickinfo/fullquote""&gt;PBI.N&lt;/A&gt; on Monday said its third-quarter  profit and revenue rose driven by strength in its core postage  meter business.",2,2,0.9997236,0,0.65369076,1,0.9983682,2,0.735084,1,0.9840487,[2],0.99515593
Stocks Rise; Siebel Boosts Tech Shares  NEW YORK (Reuters) - U.S. stocks rose on Monday as oil  prices eased a little and Friday's start-of-quarter buying  spree continued into the new week.,2,2,0.9995946,0,0.43202105,1,0.998618,2,0.8243137,1,0.9914949,[2],0.99515545
"UPDATE 2-Lehman Brothers profit up 22 pct, shares rise US investment bank Lehman Brothers Holdings Inc. (LEH.N: Quote, Profile, Research) on Wednesday said fourth-quarter profit rose 22 percent on continued strength from fixed-income ",2,2,0.99967587,0,0.4954413,1,0.99862754,2,0.7190095,1,0.9861623,[2],0.99515545
"Wal-Mart Backs Sept. Sales Targets Wal-Mart Stores Inc. (WMT.N: Quote, Profile, Research) , the world #39;s largest retailer, said on Saturday it still expects a 2 percent to 4 percent increase in September US sales at stores ",2,2,0.99970055,0,0.52255464,1,0.9977458,2,0.6503815,1,0.9303558,[2],0.9951544
"Comcast Up, Blockbuster Off Before Bell  NEW YORK (Reuters) - Shares of Comcast Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CMCSA.O target=/stocks/quickinfo/fullquote""&gt;CMCSA.O&lt;/A&gt; rose  2 percent before the bell on Wednesday after the largest U.S.  cable operator posted a quarterly profit below Wall Street  estimates but reported better-than-expected gains in high-speed  Internet customers.",2,2,0.9996401,0,0.40540454,1,0.9980405,2,0.8453379,1,0.95888674,[2],0.9951534
"J.C. Penney Posts Second-Quarter Profit  NEW YORK (Reuters) - Department store operator J.C. Penney  Co. Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JCP.N target=/stocks/quickinfo/fullquote""&gt;JCP.N&lt;/A&gt; on Tuesday posted a second-quarter profit,  reversing a year-earlier loss, helped by inventory controls and  strong department store sales.",2,2,0.99954295,0,0.641584,1,0.99849284,2,0.75864315,1,0.9432521,[2],0.9951519
"Prudential Earnings More Than Doubled Prudential Financial Inc. (PRU.N: Quote, Profile, Research) , the No. 2 US life insurer, on Tuesday said its quarterly earnings more than doubled, helped by its acquisitions ",2,2,0.9996722,0,0.56864053,1,0.9984909,2,0.8511669,1,0.9942365,[2],0.99514765
"Prudential trounces estimates Prudential Financial Inc., the second largest US life insurer, said Tuesday its quarterly earnings more than doubled, helped by its acquisitions of Cigna #39;s retirement business and American Skandia.",2,2,0.9996873,0,0.49420226,1,0.9987734,2,0.83456427,1,0.997795,[2],0.9951456
"J.C. Penney Posts Profit, Sales Strong  NEW YORK (Reuters) - Department store operator J.C. Penney  Co. Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JCP.N target=/stocks/quickinfo/fullquote""&gt;JCP.N&lt;/A&gt; on Tuesday posted a quarterly operating  profit, reversing a year-earlier loss, on inventory controls  and strong sales of jeans, home furnishings and career clothes.",2,2,0.9995309,0,0.6128592,1,0.99849546,2,0.76898813,1,0.9862493,[2],0.9951454
"UPDATE: Woolworths Profit Up 12; CEO Departure Delayed SYDNEY (Dow Jones)--Australian retail heavyweight Woolworths Ltd. (WOW.AU) Monday said annual net profit rose 12 to A\$731 million, and predicted solid growth this ",2,2,0.99972695,0,0.64425385,1,0.99835795,2,0.73383594,1,0.96400326,[2],0.9951414
"Study: Viagra Promising in Hypertension  NEW YORK (Reuters) - Viagra, Pfizer Inc's &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PFE.N target=/stocks/quickinfo/fullquote""&gt;PFE.N&lt;/A&gt; famous  impotence treatment, demonstrated great promise in a late-stage  clinical trial for use in treating the often fatal disease  pulmonary arterial hypertension, researchers said.",2,2,0.9994092,0,0.7802195,1,0.99772257,2,0.8721838,1,0.9807684,[2],0.99513584
"Omnicom Posts Higher Quarterly Profit  NEW YORK (Reuters) - Omnicom Group &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=OMC.N target=/stocks/quickinfo/fullquote""&gt;OMC.N&lt;/A&gt; on Tuesday  reported a higher quarterly profit as the world's largest  advertising group added several high-profile accounts to its  roster and benefited from higher global ad spending.",2,2,0.9997008,0,0.6993489,1,0.9983607,2,0.847232,1,0.9508399,[2],0.9951325
"UPDATE 3-Boston Scientific regains market share, stock up Boston Scientific Corp. (BSX.N: Quote, Profile, Research) said on Wednesday it already recovered market share for its popular heart device after a recent recall ",2,2,0.9996536,0,0.43959388,1,0.99861,2,0.7771364,1,0.9815957,[2],0.99513125
"Citigroup Elevates Krawcheck to CFO Post  NEW YORK (Reuters) - Citigroup Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=C.N target=/stocks/quickinfo/fullquote""&gt;C.N&lt;/A&gt; named Sallie  Krawcheck chief financial officer on Monday, extending her  reach across the world's largest financial services company and  bolstering her image as Wall Street's most powerful woman.",2,2,0.9989942,0,0.6875965,1,0.99818003,2,0.82709295,1,0.965457,[2],0.9951309
"Too High for a Comfortable Fit Payless ShoeSource (NYSE: PSS) makes a living selling shoes for less, but the stock, up 19 at its high today, is the largest percentage gainer on the New York Stock Exchange.",2,2,0.99969804,0,0.54938215,1,0.9930153,2,0.7732395,1,0.92409956,[2],0.9951303
"Daewoo Heavy Wins \$51 Mil. Order Daewoo Heavy Industries  amp; Machinery said Wednesday that it has won orders in the United States worth \$51 million to supply manufacturing machines during the International Manufacturing Technology Show 2004, which began last Wednesday for an eight-day run ",2,2,0.9996599,0,0.5829464,1,0.99809784,2,0.5978799,1,0.96466917,[2],0.9951302
"KMart Posts Profit; Cash Hits \$2.6 Bln  CHICAGO (Reuters) - Kmart Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt; on Monday  reported its third consecutive quarterly profit and boosted its  cash pile to \$2.6 billion as it cut spending on advertising and  discounts, sending its stock up 14 percent.",2,2,0.9996939,0,0.4703531,1,0.99840695,2,0.6175377,1,0.971854,[2],0.99512994
"Boston Scientific stent sales set record Boston Scientific Corp. said yesterday it sold \$8.3 million worth of its Taxus drug-coated cardiac stents per day this month, a record level the Natick medical-devices giant said demonstrates it has won back doctors' confidence after three recalls.",2,2,0.99965405,0,0.5755364,1,0.9985936,2,0.8361761,1,0.99264646,[2],0.99512887
"Stocks Up on Earnings, Data; Oil Weighs  NEW YORK (Reuters) - U.S. stocks were higher on Tuesday,  boosted by strong earnings from Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; and two  separate economic reports that showed inflationary pressure was  held in check and U.S. housing starts rebounded sharply in  July.",2,2,0.9996488,0,0.42945853,1,0.9985275,2,0.8644972,1,0.9862407,[2],0.99512875
"ADM Profit Rises Sharply, Shares Up 9 Pct Agribusiness company Archer Daniels Midland Co. (ADM.N: Quote, Profile, Research) on Friday posted a 77 percent jump in quarterly profit, helped by record North American harvests and lower ",2,2,0.9996748,0,0.6276476,1,0.998604,2,0.7017816,1,0.9955291,[2],0.9951279
"American Express Profit Rises 14 Percent American Express Co. (AXP.N: Quote, Profile, Research) said on Monday quarterly earnings rose 14 percent, matching analysts #39; expectations, on record cardholder spending, increased card borrowing and lower loan losses.",2,2,0.99973315,0,0.56349623,1,0.9987418,2,0.7807374,1,0.98861885,[2],0.9951272
"Briefs: Southwest has top bid for ATA Southwest Airlines, the biggest and richest low-fare airline, was the apparent winner Thursday in the bidding war for ATA Airlines, another low-fare carrier that sought bankruptcy protection this autumn.",2,2,0.9968268,0,0.63430655,1,0.9974618,2,0.6856826,1,0.8630467,[2],0.9951256
"Spirits Boost Brown-Forman Profit Brown-Forman Corp. (BFb.N: Quote, Profile, Research) , which sells products ranging from Jack Daniels whiskey to Lenox china, on Thursday posted a better-than-expected 67 percent jump ",2,2,0.9997092,0,0.5911336,1,0.99871683,2,0.8915537,1,0.99373513,[2],0.995125
"Stocks Climb; Retail Sales, Oracle Help  NEW YORK (Reuters) - U.S. stocks rose on Monday, after he  government said retail sales in November were better than  expected, a sign of economic strength.",2,2,0.99967337,0,0.5230779,1,0.9985311,2,0.9079045,1,0.9875066,[2],0.9951237
"QLT Prostate Cancer Treatment Wins FDA OK  TORONTO (Reuters) - QLT Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=QLT.TO target=/stocks/quickinfo/fullquote""&gt;QLT.TO&lt;/A&gt; &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=QLTI.O target=/stocks/quickinfo/fullquote""&gt;QLTI.O&lt;/A&gt; said on  Wednesday it won U.S. regulatory approval for the six-month  formulation of its prostate cancer treatment, Eligard.",2,2,0.9995772,0,0.5647982,1,0.99748707,2,0.5182122,1,0.9176949,[2],0.99512094
"Best Buy Quarterly Profit Jumps 21 Pct.  NEW YORK (Reuters) - Best Buy Co. Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BBY.N target=/stocks/quickinfo/fullquote""&gt;BBY.N&lt;/A&gt;, the top  U.S. electronics retail chain, on Wednesday posted a 21 percent  rise in quarterly profit and said it gained market share in the  period.",2,2,0.9997023,0,0.7232197,1,0.9983192,2,0.61629343,1,0.98694927,[2],0.99512
"Tax benefit lifts Pepsi profit 35 percent PURCHASE, NY -- PepsiCo Inc. #39;s net income rose 35 percent in its latest quarter from a year ago, helped by growth in beverage and snack volume, as well as a tax benefit.",2,2,0.9997174,0,0.71818167,1,0.99868983,2,0.92032,1,0.98238915,[2],0.9951192
"Newmont Strikes Gold, Profit Up 12.5 Pct  NEW YORK (Reuters) - Newmont Mining Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NEM.N target=/stocks/quickinfo/fullquote""&gt;NEM.N&lt;/A&gt;, the  world's largest gold miner, on Wednesday said third-quarter  profit rose 12.5 percent on higher gold prices and strong base  metal sales.",2,2,0.99970716,0,0.73152244,1,0.99830294,2,0.71928304,1,0.9785848,[2],0.9951191
"Stocks Seen Higher, Ford Ups Forecast  NEW YORK (Reuters) - Stocks were set to open higher on  Friday after Ford Motor Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=F.N target=/stocks/quickinfo/fullquote""&gt;F.N&lt;/A&gt; raised its earnings  forecasts, while a \$1 billion share buyback at Texas  Instruments Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TXN.N target=/stocks/quickinfo/fullquote""&gt;TXN.N&lt;/A&gt; could support technology stocks.",2,2,0.99964833,0,0.55159414,1,0.99813795,2,0.6244704,1,0.9771135,[2],0.9951178
"Walgreen: Prescription for Success Walgreen (NYSE: WAG), a company that has built a business largely on prescription drugs, reported its 30th consecutive year of record sales and earnings today.",2,2,0.99899644,0,0.6521498,1,0.9987864,2,0.8488598,1,0.9965238,[2],0.99511755
"Applied Materials Returns to Profit  SAN FRANCISCO (Reuters) - Applied Materials Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AMAT.O target=/stocks/quickinfo/fullquote""&gt;AMAT.O&lt;/A&gt;,  the largest maker of chip-making tools, on Tuesday said healthy  spending on new semiconductor factories more than doubled  revenue and returned it to a quarterly profit.",2,2,0.9996723,0,0.5517402,1,0.9983783,2,0.74334687,1,0.961715,[2],0.9951133
Ford Boosts Profit Outlook  NEW YORK (Reuters) - Ford Motor Co. on Friday raised its  third-quarter and 2004 profit forecasts because of strength in  its financial services business and cost improvements in its  car operations.,2,2,0.99965703,0,0.6020427,1,0.99864143,2,0.83407444,1,0.9922248,[2],0.995112
"Smithfield profits from protein-rich pork The flip side of low-carb dieting is high-protein eating, and that #39;s helping boost profits at Virginia #39;s Smithfield Foods, the world #39;s biggest pork producer.",2,2,0.9996749,0,0.54874694,1,0.99843234,2,0.86570984,1,0.9961972,[2],0.99511164
"LVMH profits rise on retail revival LVMH, the world #39;s biggest luxury goods company, has beaten forecasts with a 14-percent rise in first-half operating profits, helped by a rebound in retailing and strong sales at Louis Vuitton.",2,2,0.9996716,0,0.5696145,1,0.99882704,2,0.93202716,1,0.9984994,[2],0.99511105
"Lockheed Profit Jumps 41 Percent  NEW YORK (Reuters) - Lockheed Martin Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LMT.N target=/stocks/quickinfo/fullquote""&gt;LMT.N&lt;/A&gt;, the No.  1 U.S. defense contractor, posted a 41 percent rise in  quarterly profit on Tuesday, beating Wall Street forecasts, on  strong demand for its combat aircraft and information  technology services.",2,2,0.9996804,0,0.51396537,1,0.9984831,2,0.78946596,1,0.9934649,[2],0.99511
"PepsiCo Profit Up, Cuts Jobs; Shares Rise  NEW YORK (Reuters) - PepsiCo Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PEP.N target=/stocks/quickinfo/fullquote""&gt;PEP.N&lt;/A&gt;, the world's No.  2 soft drink company, on Thursday said quarterly profit rose  due to tax benefits and strong performances from its key  Frito-Lay snack and North American beverage businesses and  raised its full-year profit forecast.",2,2,0.99968886,0,0.77906513,1,0.99846786,2,0.8998018,1,0.9609853,[2],0.99510986
"WPP Wins Bidding for Grey, Beating Havas, Hellman (Update1) WPP Group Inc., the world #39;s second- largest marketing and advertising company, said it won the bidding for Grey Global Group Inc.",2,2,0.9994324,0,0.5258035,1,0.99841547,2,0.704648,1,0.9826576,[2],0.9951073
"US Fed raises interests rates The US Federal Reserve raised US interest rates tonight for a fourth time this year by a quarter percentage point. It cited brightening job prospects, indicating that more increases may lie ahead.",2,2,0.9996388,0,0.4654058,1,0.99672735,2,0.802504,1,0.905261,[2],0.99510694
"United Technologies Profit Rises 13 Pct  BOSTON (Reuters) - Diversified manufacturer United  Technologies Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=UTX.N target=/stocks/quickinfo/fullquote""&gt;UTX.N&lt;/A&gt; posted a 13 percent rise in  quarterly profit on Wednesday and lifted the low end of its  full-year earnings forecast range, helped by strong demand for  Otis elevators and aerospace equipment.",2,2,0.9996954,0,0.6932574,1,0.99847144,2,0.83710575,1,0.98374856,[2],0.9951067
"Smithfield Foods Reports Higher Profit Smithfield Foods Inc. (SFD.N: Quote, Profile, Research) , the largest US hog and pork producer, on Tuesday reported higher fiscal second-quarter profit due to strong hog prices and the acquisition last year of Farmland Foods.",2,2,0.9996984,0,0.5234787,1,0.99849737,2,0.8554748,1,0.9855209,[2],0.9951067
"Stocks to Watch on Nov. 22  NEW YORK (Reuters) - U.S. stocks to watch on Monday:  MARINEMAX INC &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HZO.N target=/stocks/quickinfo/fullquote""&gt;HZO.N&lt;/A&gt;: Shares of the largest U.S. recreational  boat dealer could rally more than 20 percent in the coming  year, Barron's said in a report on Sunday.",2,2,0.99946266,0,0.4660026,1,0.9975974,2,0.5459447,1,0.9762428,[2],0.99510396
"Fed #39;s Santomero Expects Steady Growth  quot;I expect steady growth in consumer spending and the continued growth in business investment, quot; says Federal Reserve Bank of Philadelphia president Anthony Santomero.",2,2,0.9996044,0,0.503751,1,0.99852824,2,0.64642316,1,0.9279758,[2],0.9951031
"Siebel Raises Forecast, Stock Up 16 Pct.  LOS ANGELES (Reuters) - Business software maker Siebel  Systems Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SEBL.O target=/stocks/quickinfo/fullquote""&gt;SEBL.O&lt;/A&gt; on Monday said third-quarter revenue  would beat Wall Street estimates, driven by a rebound in  licensing revenue, sending its shares up almost 16 percent.",2,2,0.9996985,0,0.44414258,1,0.9983975,2,0.83431476,1,0.99354386,[2],0.9951025
"Costco Posts Higher First-Quarter Profit  NEW YORK (Reuters) - Costco Wholesale Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=COST.O target=/stocks/quickinfo/fullquote""&gt;COST.O&lt;/A&gt;, the  largest U.S. warehouse club, posted a 21 percent increase in  quarterly profit on Thursday.",2,2,0.9997019,0,0.5674576,1,0.99836165,2,0.73579293,1,0.9703152,[2],0.99510217
"Teck-Cominco reaps metals bonanza VANCOUVER - Soaring metals prices powered Teck-Cominco to a record third-quarter profit, the company said Monday. Teck said it made \$120 million in the quarter (62 cents a share), almost eight times larger ",2,2,0.99967194,0,0.5319373,1,0.9986149,2,0.8596839,1,0.99586064,[2],0.99510044
"GE OKs \$15 Billion Buyback, Ups Dividend Diversified manufacturer General Electric Co. (GE.N: Quote, Profile, Research) said on Friday it boosted its quarterly dividend by 10 percent and earmarked up to \$15 billion for share repurchases over the next three years.",2,2,0.9996778,0,0.47086748,1,0.99791855,2,0.5947958,1,0.95833063,[2],0.99509877
"Gannett Profit Up on TV, Paper Ad Growth Gannett Co. Inc. (GCI.N: Quote, Profile, Research) on Tuesday reported an 11 percent jump in quarterly net profit on advertising sales gains at its newspapers and local ",2,2,0.9996971,0,0.53197247,1,0.9986468,2,0.6084566,1,0.9768891,[2],0.9950971
"Stocks Rise on IBM Earnings and Lower Oil  NEW YORK (Reuters) - U.S. stocks rose on Tuesday as oil  prices declined and investors were encouraged by Monday's  stronger-than-expected earnings from technology bellwethers  International Business Machines Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=IBM.N target=/stocks/quickinfo/fullquote""&gt;IBM.N&lt;/A&gt; and Texas  Instruments Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TXN.N target=/stocks/quickinfo/fullquote""&gt;TXN.N&lt;/A&gt;",2,2,0.99961543,0,0.40755183,1,0.99835384,2,0.81888837,1,0.97844464,[2],0.995097
"Anheuser Profit Up on Price Hikes, Growth  NEW YORK (Reuters) - Anheuser-Busch Cos. Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BUD.N target=/stocks/quickinfo/fullquote""&gt;BUD.N&lt;/A&gt;, the  largest U.S. brewer, said on Wednesday quarterly profit rose on  price increases for brands such as Bud Light and strong growth  in its international business, which benefited from the  acquisition of Harbin Brewery in China.",2,2,0.999706,0,0.810645,1,0.99831545,2,0.8485515,1,0.9560491,[2],0.9950956
"Marriott #39;s 3rd-quarter profits surge Marriott International, the largest US hotel operator, Thursday said third-quarter profit rose 45 as room rates grew faster than occupancy for the first time in three years.",2,2,0.9997011,0,0.5404062,1,0.9987595,2,0.88914186,1,0.9935905,[2],0.99509454
"Wal-Mart Raises Full-Year Profit Outlook  NEW YORK (Reuters) - Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt;,  the  world's biggest retailer, on Tuesday raised its profit forecast  for the full year.",2,2,0.9996629,0,0.6401809,1,0.99812,2,0.7446584,1,0.9829753,[2],0.9950944
"PepsiCo Profit Up, Cuts Jobs; Shares Rise PepsiCo Inc. (PEP.N: Quote, Profile, Research) , the world #39;s No. 2 soft drink company, on Thursday said quarterly profit rose due to tax benefits and strong performances ",2,2,0.9996991,0,0.7055543,1,0.9986369,2,0.9167951,1,0.94955474,[2],0.9950938
"Gilead Sciences Profit Rises 55 Pct  LOS ANGELES (Reuters) - Gilead Sciences Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GILD.O target=/stocks/quickinfo/fullquote""&gt;GILD.O&lt;/A&gt; on  Thursday said its quarterly net profit rose 55 percent on  increased sales of its HIV drugs.",2,2,0.9997178,0,0.47540835,1,0.997741,2,0.6260102,1,0.9814714,[2],0.99509335
"McDonald #39;s posts another monthly sales gain, led by US OAK BROOK, Ill. Oak Brook-based McDonald #39;s is reporting a solid four-point-two percent gain in worldwide comparable sales for November and a 20th straight monthly increase for its US business.",2,2,0.99969447,0,0.51998866,1,0.99881977,2,0.93345064,1,0.9964999,[2],0.99509287
"Dow Up; Bin Laden, Election Cloud Outlook US blue-chip stocks finished higher on Friday, helped by gains in energy companies #39; shares, although investors showed caution before next Tuesday #39;s presidential election.",2,2,0.9996635,0,0.43506196,1,0.9974892,2,0.5555969,1,0.9762254,[2],0.9950924
"Payless announces profit, stock surges Stock in Payless ShoeSource surged more than 15 percent this morning after the Topeka-based company posted a third-quarter profit compared with year-ago losses, due to improved margins and lower payroll costs.",2,2,0.99967813,0,0.4304115,1,0.9987249,2,0.82513577,1,0.99367815,[2],0.9950919
"Investors Reward Kmart, Sears and Their Suppliers Stocks rose as an \$11 billion offer by Kmart for Sears, Roebuck lifted retailers and better-than-expected earnings from Hewlett-Packard ignited a rally in technology shares.",2,2,0.9996886,0,0.5485868,1,0.998706,2,0.8570357,1,0.9911171,[2],0.99509096
Wall Street stocks end higher on strong company earnings Wall Street stocks rose Thursday as National Semiconductor Corp. #39;s strong earnings results soothed investors #39; worries over higher jobless rate and rising oil prices.,2,2,0.99966884,0,0.67387414,1,0.99885404,2,0.82816833,1,0.99122334,[2],0.99509025
Stocks show early strength Bargain hunting is sending stock prices higher even as oil futures top 50 dollars per barrel. The Dow Jones Industrial Average is up 29 points in today #39;s early going.,2,2,0.99966025,0,0.5903111,1,0.99853134,2,0.78778195,1,0.99264705,[2],0.9950884
"Exxon Mobil Profit Up 56 Pct, Stock Off  NEW YORK (Reuters) - Exxon Mobil Corp., the world's largest  publicly traded oil company, on Thursday said quarterly profit  surged 56 percent, driven by soaring oil prices and strong  results from refining operations.",2,2,0.9996997,0,0.49782524,1,0.99850637,2,0.8882808,1,0.97118,[2],0.99508566
"Best Buy Profit Up, Backs Year Outlook  NEW YORK (Reuters) - Top U.S. electronics chain Best Buy  Co. Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BBY.N target=/stocks/quickinfo/fullquote""&gt;BBY.N&lt;/A&gt; on Wednesday posted an 8 percent rise in  second-quarter net earnings on strong sales of higher-priced  digital products and curbs on expenses.",2,2,0.9997023,0,0.771928,1,0.9984301,2,0.77601427,1,0.9895455,[2],0.99508554
"Supermarket chain Loblaw #39;s profit up 18 at \$258M with merchandise &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - Cost-cutting and a further shift toward higher-margin general merchandise in new stores helped Loblaw Cos. Ltd. grow its quarterly profit by 18 per cent, executives at Canada #39;s biggest supermarket chain said Friday.",2,2,0.9997271,0,0.55163944,1,0.9985232,2,0.8118336,1,0.97066206,[2],0.99508375
"Lowe's Profit Up 15 Pct., Tops Estimates  ATLANTA (Reuters) - Lowe's Cos. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LOW.N target=/stocks/quickinfo/fullquote""&gt;LOW.N&lt;/A&gt;, the No. 2 home  improvement retailer, on Monday reported a 15 percent rise in  third-quarter profit, topping estimates, aided by its expansion  into large U.S. markets.",2,2,0.99966764,0,0.63736504,1,0.99856853,2,0.80778587,1,0.98828995,[2],0.9950836
"Walgreen posts higher Oct. sales, Rite Aid lags Walgreen Co. (WAG.N: Quote, Profile, Research) , the top US drugstore chain, on Tuesday reported higher October sales, but growth at rival Rite Aid Corp.",2,2,0.9995121,0,0.45677644,1,0.9970861,2,0.57047355,1,0.88310146,[2],0.9950819
Procter  amp; Gamble profit up on sales growth CINCINNATI -- Procter  amp; Gamble Co. said net income rose 14 percent in the first quarter on solid sales growth in all the company #39;s markets.,2,2,0.99969983,0,0.5472255,1,0.99873215,2,0.85175484,1,0.9888321,[2],0.9950818
Polo Ralph Lauren 2Q Profit Increases Clothing maker Polo Ralph Lauren Corp. on Wednesday said its second-quarter profit jumped 49 percent. Quarterly net income was \$80.,2,2,0.99971765,0,0.46571296,1,0.9985428,2,0.6596887,1,0.9857738,[2],0.99508095
"Home Depot Profit Tops Estimates on Sales  ATLANTA (Reuters) - Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; on Tuesday  reported a 19 percent rise in second-quarter profit, topping  estimates, as technology upgrades and other store improvements  helped boost sales.",2,2,0.9997042,0,0.60612804,1,0.9985416,2,0.86720103,1,0.9814657,[2],0.9950793
"SABMiller #39;s profits soar 81 SABMiller, the worlds third biggest brewer, poured out a strong interim trading performance yesterday - as it also said it had a potential warchest of up to \$2 billion (1.08bn) if a major acquisition opportunity occurred.",2,2,0.99963844,0,0.4646576,1,0.9985808,2,0.87040085,1,0.99421555,[2],0.9950789
"Rockwell Collins Sees 2005 EPS Up 17 Pct Electronics manufacturer Rockwell Collins Inc. (COL.N: Quote, Profile, Research) on Thursday gave a 2005 profit forecast that was higher than Wall Street expectations as spending on defense ",2,2,0.99965453,0,0.505989,1,0.9982591,2,0.70522004,1,0.9822253,[2],0.99507636
